
杜绝加密频道,#genre#
CCTV风云足球,http://59.174.226.55:8880/rtp/239.69.1.81:10126
CCTV高尔夫网球,http://59.174.226.55:8880/rtp/239.69.1.83:10138
CCTV世界地理,http://59.174.226.55:8880/rtp/239.69.1.91:10186
CCTV央视台球,http://59.174.226.55:8880/rtp/239.69.1.98:10224
CETV1,http://59.174.226.55:8880/rtp/239.69.1.110:10298
CGTN法语,http://59.174.226.55:8880/rtp/239.69.1.235:11052
CGTN记录片,http://59.174.226.55:8880/rtp/239.69.1.233:11040
CGTN西班牙语,http://59.174.226.55:8880/rtp/239.69.1.234:11046
CHC-动作电影,http://59.174.226.55:8880/rtp/239.69.1.242:11094
CHC-高清电影,http://59.174.226.55:8880/rtp/239.69.1.241:11088
CHC-家庭影院,http://59.174.226.55:8880/rtp/239.69.1.243:11100
爱上4K,http://59.174.226.55:8880/rtp/239.69.1.141:10482
茶频道,http://59.174.226.55:8880/rtp/239.69.1.144:10500
金鹰纪实,http://59.174.226.55:8880/rtp/239.69.1.109:10292
金鹰卡通,http://59.174.226.55:8880/rtp/239.69.1.248:11130
卡酷少儿,http://59.174.226.55:8880/rtp/239.69.1.193:10800
快乐垂钓,http://59.174.226.55:8880/rtp/239.69.1.142:10488
梨园频道,http://59.174.226.55:8880/rtp/239.69.1.33:9838
武术世界,http://59.174.226.55:8880/rtp/239.69.1.47:9922
安徽卫视,http://59.174.226.55:8880/rtp/239.69.1.70:10060
北京卫视,http://59.174.226.55:8880/rtp/239.254.96.141:8920
东方卫视,http://59.174.226.55:8880/rtp/239.254.96.142:8926
东方卫视,http://59.174.226.55:8880/rtp/239.69.1.173:10674
东南卫视,http://59.174.226.55:8880/rtp/239.69.1.108:10286
广东卫视,http://59.174.226.55:8880/rtp/239.254.96.140:8914
广西卫视,http://59.174.226.55:8880/rtp/239.69.1.191:10788
贵州卫视,http://59.174.226.55:8880/rtp/239.69.1.150:10536
海南卫视,http://59.174.226.55:8880/rtp/239.69.1.151:10542
河北卫视,http://59.174.226.55:8880/rtp/239.254.96.113:9616
河北卫视,http://59.174.226.55:8880/rtp/239.69.1.157:10578
河南卫视,http://59.174.226.55:8880/rtp/239.69.1.168:10644
黑龙江卫视,http://59.174.226.55:8880/rtp/239.254.96.138:8902
湖南卫视,http://59.174.226.55:8880/rtp/239.254.96.139:8908
吉林卫视,http://59.174.226.55:8880/rtp/239.69.1.212:10914
江苏卫视,http://59.174.226.55:8880/rtp/239.254.96.144:8938
江苏卫视,http://59.174.226.55:8880/rtp/239.69.1.174:10680
江西卫视,http://59.174.226.55:8880/rtp/239.69.1.126:10394
辽宁卫视,http://59.174.226.55:8880/rtp/239.69.1.71:10066
山东卫视,http://59.174.226.55:8880/rtp/239.69.1.69:10054
深圳卫视,http://59.174.226.55:8880/rtp/239.254.96.137:8896
四川卫视,http://59.174.226.55:8880/rtp/239.69.1.169:10650
天津卫视,http://59.174.226.55:8880/rtp/239.69.1.68:10048
浙江卫视,http://59.174.226.55:8880/rtp/239.254.96.143:8932
重庆卫视,http://59.174.226.55:8880/rtp/239.69.1.149:10530
湖北卫视,http://59.174.226.55:8880/rtp/239.254.96.115:8664
湖北公共新闻,http://59.174.226.55:8880/rtp/239.69.1.40:9880
湖北教育,http://59.174.226.55:8880/rtp/239.69.1.206:10878
湖北经视,http://59.174.226.55:8880/rtp/239.69.1.41:9886
湖北垄上,http://59.174.226.55:8880/rtp/239.69.1.43:9898
湖北生活,http://59.174.226.55:8880/rtp/239.69.1.205:10872
湖北影视,http://59.174.226.55:8880/rtp/239.69.1.204:10866
湖北综合,http://59.174.226.55:8880/rtp/239.69.1.42:9892
武汉一台新闻综合,http://59.174.226.55:8880/rtp/239.69.1.145:10506
武汉二台电视剧,http://59.174.226.55:8880/rtp/239.69.1.146:10512
武汉三台科技生活,http://59.174.226.55:8880/rtp/239.69.1.251:11148
武汉四台经济,http://59.174.226.55:8880/rtp/239.69.1.35:9850
武汉五台文体,http://59.174.226.55:8880/rtp/239.69.1.147:10518
武汉六台外语,http://59.174.226.55:8880/rtp/239.69.1.36:9856
武汉教育,http://59.174.226.55:8880/rtp/239.69.1.60:9994
蔡甸综合,http://59.174.226.55:8880/rtp/239.69.1.245:11112
阳新综合,http://59.174.226.55:8880/rtp/239.69.1.34:9844
房县综合,http://59.174.226.55:8880/rtp/239.69.1.192:10794
BestTV测试1-4K,http://59.174.226.55:8880/rtp/239.69.1.26:9796
BestTV测试2-4K,http://59.174.226.55:8880/rtp/239.69.1.27:9802
BestTV测试3-4K,http://59.174.226.55:8880/rtp/239.69.1.25:9790

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
北京联通组播,#genre#
CCTV-1 HD,http://wg.mxmy.net:8888/rtp/239.3.1.129:8008
CCTV-2 HD,http://wg.mxmy.net:8888/rtp/239.3.1.60:8084
CCTV-3 HD,http://wg.mxmy.net:8888/rtp/239.3.1.172:8001
CCTV-4 HD,http://wg.mxmy.net:8888/rtp/239.3.1.105:8092
CCTV-4 中文国际 美洲HD,http://wg.mxmy.net:8888/rtp/239.3.1.214:4220
CCTV-4 中文国际 欧洲HD,http://wg.mxmy.net:8888/rtp/239.3.1.213:4220
CCTV-5 HD,http://wg.mxmy.net:8888/rtp/239.3.1.173:8001
CCTV-5+ HD,http://wg.mxmy.net:8888/rtp/239.3.1.130:8004
CCTV-6 HD,http://wg.mxmy.net:8888/rtp/239.3.1.174:8001
CCTV-7 HD,http://wg.mxmy.net:8888/rtp/239.3.1.61:8104
CCTV-8 HD,http://wg.mxmy.net:8888/rtp/239.3.1.175:8001
CCTV-9 HD,http://wg.mxmy.net:8888/rtp/239.3.1.62:8112
CCTV-10 HD,http://wg.mxmy.net:8888/rtp/239.3.1.63:8116
CCTV-11 HD,http://wg.mxmy.net:8888/rtp/239.3.1.152:8120
CCTV-12 HD,http://wg.mxmy.net:8888/rtp/239.3.1.64:8124
CCTV-13 HD,http://wg.mxmy.net:8888/rtp/239.3.1.124:8128
CCTV-14 HD,http://wg.mxmy.net:8888/rtp/239.3.1.65:8132
CCTV-15 HD,http://wg.mxmy.net:8888/rtp/239.3.1.153:8136
CCTV-16 奥林匹克[HDR],http://wg.mxmy.net:8888/rtp/239.3.1.183:8001
CCTV-16 奥林匹克HD,http://wg.mxmy.net:8888/rtp/239.3.1.184:8001
CCTV-17 HD,http://wg.mxmy.net:8888/rtp/239.3.1.151:8144
CGTN 新闻HD,http://wg.mxmy.net:8888/rtp/239.3.1.215:4220
CGTN 记录HD,http://wg.mxmy.net:8888/rtp/239.3.1.216:4220
CGTN 西班牙语HD,http://wg.mxmy.net:8888/rtp/239.3.1.217:4220
CGTN 法语HD,http://wg.mxmy.net:8888/rtp/239.3.1.218:4220
CGTN 阿拉伯语HD,http://wg.mxmy.net:8888/rtp/239.3.1.219:4220
CGTN 俄语HD,http://wg.mxmy.net:8888/rtp/239.3.1.220:4220
CETV1HD,http://wg.mxmy.net:8888/rtp/239.3.1.57:8152
CETV2,http://wg.mxmy.net:8888/rtp/239.3.1.54:4120
CETV3,http://wg.mxmy.net:8888/rtp/239.3.1.55:4120
CETV4,http://wg.mxmy.net:8888/rtp/239.3.1.56:4120
BRTV北京卫视HD,http://wg.mxmy.net:8888/rtp/239.3.1.241:8000
BRTV新闻HD,http://wg.mxmy.net:8888/rtp/239.3.1.159:8000
BRTV影视HD,http://wg.mxmy.net:8888/rtp/239.3.1.158:8000
BRTV文艺HD,http://wg.mxmy.net:8888/rtp/239.3.1.242:8000
BRTV财经HD,http://wg.mxmy.net:8888/rtp/239.3.1.116:8000
BRTV生活HD,http://wg.mxmy.net:8888/rtp/239.3.1.117:8000
BRTV青年HD,http://wg.mxmy.net:8888/# rtp/239.3.1.118:8000
BRTV纪实科教HD,http://wg.mxmy.net:8888/rtp/239.3.1.115:8000
BRTV卡酷少儿HD,http://wg.mxmy.net:8888/rtp/239.3.1.189:8000
BRTV冬奥纪实HD,http://wg.mxmy.net:8888/# rtp/239.3.1.243:8000
BRTV冬奥纪实[HDR],http://wg.mxmy.net:8888/# rtp/239.3.1.120:8000
BRTV冬奥纪实[超清],http://wg.mxmy.net:8888/# rtp/239.3.1.121:8000
BRTV体育休闲[超清],http://wg.mxmy.net:8888/rtp/239.3.1.243:8000
BTV国际频道,http://wg.mxmy.net:8888/rtp/239.3.1.235:8000
爱上4K[超清],http://wg.mxmy.net:8888/rtp/239.3.1.236:2000
4K超清[超清],http://wg.mxmy.net:8888/rtp/239.3.1.249:8001
淘电影HD,http://wg.mxmy.net:8888/rtp/239.3.1.250:8001
安徽卫视HD,http://wg.mxmy.net:8888/rtp/239.3.1.211:8064
兵团卫视,http://wg.mxmy.net:8888/rtp/239.3.1.144:4120
东方卫视HD,http://wg.mxmy.net:8888/rtp/239.3.1.136:8032
东南卫视HD,http://wg.mxmy.net:8888/rtp/239.3.1.156:8148
甘肃卫视,http://wg.mxmy.net:8888/rtp/239.3.1.49:8188
广东卫视HD,http://wg.mxmy.net:8888/rtp/239.3.1.142:8048
广西卫视,http://wg.mxmy.net:8888/rtp/239.3.1.39:8300
贵州卫视HD,http://wg.mxmy.net:8888/rtp/239.3.1.149:8076
海南卫视,http://wg.mxmy.net:8888/rtp/239.3.1.45:8304
河北卫视HD,http://wg.mxmy.net:8888/rtp/239.3.1.148:8072
河南卫视,http://wg.mxmy.net:8888/rtp/239.3.1.27:8128
黑龙江卫视HD,http://wg.mxmy.net:8888/rtp/239.3.1.133:8016
湖北卫视HD,http://wg.mxmy.net:8888/rtp/239.3.1.138:8044
湖南卫视HD,http://wg.mxmy.net:8888/rtp/239.3.1.132:8012
吉林卫视HD,http://wg.mxmy.net:8888/rtp/239.3.1.240:8172
江苏卫视HD,http://wg.mxmy.net:8888/rtp/239.3.1.135:8028
江西卫视HD,http://wg.mxmy.net:8888/rtp/239.3.1.123:8164
辽宁卫视HD,http://wg.mxmy.net:8888/rtp/239.3.1.210:8056
南方卫视,http://wg.mxmy.net:8888/rtp/239.3.1.161:8001
内蒙古卫视,http://wg.mxmy.net:8888/rtp/239.3.1.43:8176
宁夏卫视,http://wg.mxmy.net:8888/rtp/239.3.1.46:8124
青海卫视,http://wg.mxmy.net:8888/rtp/239.3.1.44:8184
三沙卫视,http://wg.mxmy.net:8888/rtp/239.3.1.155:4120
厦门卫视,http://wg.mxmy.net:8888/rtp/239.3.1.143:4120
山东卫视HD,http://wg.mxmy.net:8888/rtp/239.3.1.209:8052
山西卫视,http://wg.mxmy.net:8888/rtp/239.3.1.42:8172
陕西卫视,http://wg.mxmy.net:8888/rtp/239.3.1.41:8140
深圳卫视HD,http://wg.mxmy.net:8888/rtp/239.3.1.134:8020
四川卫视,http://wg.mxmy.net:8888/rtp/239.3.1.29:8288
天津卫视HD,http://wg.mxmy.net:8888/rtp/239.3.1.141:1234
西藏卫视,http://wg.mxmy.net:8888/rtp/239.3.1.47:8164
新疆卫视,http://wg.mxmy.net:8888/rtp/239.3.1.48:8160
云南卫视,http://wg.mxmy.net:8888/rtp/239.3.1.26:8108
浙江卫视HD,http://wg.mxmy.net:8888/rtp/239.3.1.137:8036
重庆卫视HD,http://wg.mxmy.net:8888/rtp/239.3.1.122:8160
少儿动画,http://wg.mxmy.net:8888/rtp/239.3.1.199:9000
热播剧场,http://wg.mxmy.net:8888/rtp/239.3.1.194:9020
解密,http://wg.mxmy.net:8888/rtp/239.3.1.75:4120
军事,http://wg.mxmy.net:8888/rtp/239.3.1.76:4120
军旅剧场,http://wg.mxmy.net:8888/rtp/239.3.1.68:4120
动画,http://wg.mxmy.net:8888/rtp/239.3.1.80:4120
古装剧场,http://wg.mxmy.net:8888/rtp/239.3.1.69:4120
台球,http://wg.mxmy.net:8888/rtp/239.3.1.85:4120
嘉佳卡通,http://wg.mxmy.net:8888/rtp/239.3.1.147:9268
国学,http://wg.mxmy.net:8888/rtp/239.3.1.77:4120
城市剧场,http://wg.mxmy.net:8888/rtp/239.3.1.67:4120
墨宝,http://wg.mxmy.net:8888/rtp/239.3.1.83:4120
好学生,http://wg.mxmy.net:8888/rtp/239.3.1.81:4120
山东教育,http://wg.mxmy.net:8888/rtp/239.3.1.52:4120
戏曲,http://wg.mxmy.net:8888/rtp/239.3.1.78:4120
收视指南,http://wg.mxmy.net:8888/rtp/239.3.1.193:8012
早教,http://wg.mxmy.net:8888/rtp/239.3.1.79:4120
武侠剧场,http://wg.mxmy.net:8888/rtp/239.3.1.90:4120
武术,http://wg.mxmy.net:8888/rtp/239.3.1.87:4120
爱生活,http://wg.mxmy.net:8888/rtp/239.3.1.86:4120
美人,http://wg.mxmy.net:8888/rtp/239.3.1.73:4120
美妆,http://wg.mxmy.net:8888/rtp/239.3.1.72:4120
财富天下,http://wg.mxmy.net:8888/rtp/239.3.1.53:9136
足球,http://wg.mxmy.net:8888/rtp/239.3.1.89:4120
金鹰卡通,http://wg.mxmy.net:8888/rtp/239.3.1.51:9252
鉴赏,http://wg.mxmy.net:8888/rtp/239.3.1.82:4120
音乐现场,http://wg.mxmy.net:8888/rtp/239.3.1.70:4120
高网,http://wg.mxmy.net:8888/rtp/239.3.1.88:4120
魅力时尚,http://wg.mxmy.net:8888/rtp/239.3.1.196:9012
地理,http://wg.mxmy.net:8888/rtp/239.3.1.71:4120
动作影院,http://wg.mxmy.net:8888/rtp/239.3.1.92:4120
风尚生活HD,http://wg.mxmy.net:8888/# rtp/239.3.1.114:8001
光影,http://wg.mxmy.net:8888/rtp/239.3.1.84:4120
纪实人文HD,http://wg.mxmy.net:8888/rtp/239.3.1.212:8060
家庭影院,http://wg.mxmy.net:8888/rtp/239.3.1.93:4120
金鹰纪实HD,http://wg.mxmy.net:8888/rtp/239.3.1.58:8156
经典电影,http://wg.mxmy.net:8888/rtp/239.3.1.195:9024
精选,http://wg.mxmy.net:8888/rtp/239.3.1.74:4120
每日影院HD,http://wg.mxmy.net:8888/# rtp/239.3.1.111:8001
萌宠TVHD,http://wg.mxmy.net:8888/rtp/239.3.1.102:8001
淘BabyHD,http://wg.mxmy.net:8888/rtp/239.3.1.238:8001
淘剧场HD,http://wg.mxmy.net:8888/rtp/239.3.1.95:8001
淘娱乐HD,http://wg.mxmy.net:8888/rtp/239.3.1.100:8001
喜剧影院,http://wg.mxmy.net:8888/rtp/239.3.1.91:4120
星影,http://wg.mxmy.net:8888/rtp/239.3.1.94:4120
幸福剧场HD,http://wg.mxmy.net:8888/# rtp/239.3.1.112:8001
幸福娱乐HD,http://wg.mxmy.net:8888/# rtp/239.3.1.113:8001
茶频道HD,http://wg.mxmy.net:8888/rtp/239.3.1.165:8001
大健康HD,http://wg.mxmy.net:8888/rtp/239.3.1.251:8001
睛彩广场舞HD,http://wg.mxmy.net:8888/rtp/239.3.1.128:8001
睛彩竞技HD,http://wg.mxmy.net:8888/rtp/239.3.1.125:8001
睛彩篮球HD,http://wg.mxmy.net:8888/rtp/239.3.1.126:8001
睛彩羽毛球HD,http://wg.mxmy.net:8888/rtp/239.3.1.127:8001
快乐垂钓HD,http://wg.mxmy.net:8888/rtp/239.3.1.164:8001
淘精彩HD,http://wg.mxmy.net:8888/rtp/239.3.1.178:8001
体育赛事HD,http://wg.mxmy.net:8888/rtp/239.3.1.157:8176
朝阳融媒HD,http://wg.mxmy.net:8888/rtp/239.3.1.163:8001
房山电视台,http://wg.mxmy.net:8888/rtp/239.3.1.96:8001
密云电视台HD,http://wg.mxmy.net:8888/rtp/239.3.1.154:8001
通州融媒HD,http://wg.mxmy.net:8888/rtp/239.3.1.221:8001
延庆电视台,http://wg.mxmy.net:8888/rtp/239.3.1.187:8001
中国交通HD,http://wg.mxmy.net:8888/rtp/239.3.1.188:8001

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
广西柳州组播,#genre#
CCTV1,http://www.dsmcloud.top:8888/udp/239.81.0.102:4056
CCTV1,http://www.dsmcloud.top:8888/udp/239.81.0.13:4056
CCTV2,http://www.dsmcloud.top:8888/udp/239.81.0.115:4056
CCTV2,http://www.dsmcloud.top:8888/udp/239.81.0.14:4056
CCTV3,http://www.dsmcloud.top:8888/udp/239.81.0.231:4056
CCTV4,http://www.dsmcloud.top:8888/udp/239.81.0.96:4056
CCTV4,http://www.dsmcloud.top:8888/udp/239.81.0.16:4056
CCTV5,http://www.dsmcloud.top:8888/udp/239.81.0.232:4056
CCTV5＋,http://www.dsmcloud.top:8888/udp/239.81.0.101:4056
CCTV6,http://www.dsmcloud.top:8888/udp/239.81.0.233:4056
CCTV7,http://www.dsmcloud.top:8888/udp/239.81.0.116:4056
CCTV7,http://www.dsmcloud.top:8888/udp/239.81.0.19:4056
CCTV8,http://www.dsmcloud.top:8888/udp/239.81.0.234:4056
CCTV9,http://www.dsmcloud.top:8888/udp/239.81.0.117:4056
CCTV9,http://www.dsmcloud.top:8888/udp/239.81.0.21:4056
CCTV10,http://www.dsmcloud.top:8888/udp/239.81.0.118:4056
CCTV10,http://www.dsmcloud.top:8888/udp/239.81.0.22:4056
CCTV11,http://www.dsmcloud.top:8888/udp/239.81.0.229:4056
CCTV11,http://www.dsmcloud.top:8888/udp/239.81.0.23:4056
CCTV12,http://www.dsmcloud.top:8888/udp/239.81.0.119:4056
CCTV12,http://www.dsmcloud.top:8888/udp/239.81.0.24:4056
CCTV13,http://www.dsmcloud.top:8888/udp/239.81.0.26:4056
CCTV13,http://www.dsmcloud.top:8888/udp/239.81.0.206:4056
CCTV14,http://www.dsmcloud.top:8888/udp/239.81.0.120:4056
CCTV14,http://www.dsmcloud.top:8888/udp/239.81.0.25:4056
CCTV15,http://www.dsmcloud.top:8888/udp/239.81.0.230:4056
CCTV15,http://www.dsmcloud.top:8888/udp/239.81.0.27:4056
CCTV17,http://www.dsmcloud.top:8888/udp/239.81.0.228:4056
CCTV17,http://www.dsmcloud.top:8888/udp/239.81.0.227:4056
CCTV4K,http://www.dsmcloud.top:8888/udp/239.81.0.69:4056
CCTV4K,http://www.dsmcloud.top:8888/udp/239.81.0.71:4056
CGTN,http://www.dsmcloud.top:8888/udp/239.81.0.28:4056
CCTV中学生,http://www.dsmcloud.top:8888/udp/239.81.0.87:4056
CETV1,http://www.dsmcloud.top:8888/udp/239.81.0.92:4056
CETV1,http://www.dsmcloud.top:8888/udp/239.81.0.52:4056
CETV2,http://www.dsmcloud.top:8888/udp/239.81.0.245:4056
CETV4,http://www.dsmcloud.top:8888/udp/239.81.0.246:4056
北京卫视,http://www.dsmcloud.top:8888/udp/239.81.0.109:4056
北京卫视,http://www.dsmcloud.top:8888/udp/239.81.0.30:4056
天津卫视,http://www.dsmcloud.top:8888/udp/239.81.0.113:4056
天津卫视,http://www.dsmcloud.top:8888/udp/239.81.0.50:4056
东方卫视,http://www.dsmcloud.top:8888/udp/239.81.0.111:4056
东方卫视,http://www.dsmcloud.top:8888/udp/239.81.0.29:4056
东方财经,http://www.dsmcloud.top:8888/udp/239.81.0.76:4056
重庆卫视,http://www.dsmcloud.top:8888/udp/239.81.0.47:4056
浙江卫视,http://www.dsmcloud.top:8888/udp/239.81.0.108:4056
浙江卫视,http://www.dsmcloud.top:8888/udp/239.81.0.31:4056
安徽卫视,http://www.dsmcloud.top:8888/udp/239.81.0.211:4056
安徽卫视,http://www.dsmcloud.top:8888/udp/239.81.0.37:4056
江苏卫视,http://www.dsmcloud.top:8888/udp/239.81.0.106:4056
江苏卫视,http://www.dsmcloud.top:8888/udp/239.81.0.34:4056
山东卫视,http://www.dsmcloud.top:8888/udp/239.81.0.114:4056
山东卫视,http://www.dsmcloud.top:8888/udp/239.81.0.39:4056
山东教育卫视,http://www.dsmcloud.top:8888/udp/239.81.0.93:4056
辽宁卫视,http://www.dsmcloud.top:8888/udp/239.81.0.210:4056
辽宁卫视,http://www.dsmcloud.top:8888/udp/239.81.0.35:4056
吉林卫视,http://www.dsmcloud.top:8888/udp/239.81.0.58:4056
黑龙江卫视,http://www.dsmcloud.top:8888/udp/239.81.0.105:4056
黑龙江卫视,http://www.dsmcloud.top:8888/udp/239.81.0.33:4056
内蒙古卫视,http://www.dsmcloud.top:8888/udp/239.81.0.54:4056
宁夏卫视,http://www.dsmcloud.top:8888/udp/239.81.0.60:4056
甘肃卫视,http://www.dsmcloud.top:8888/udp/239.81.0.207:4056
青海卫视,http://www.dsmcloud.top:8888/udp/239.81.0.53:4056
新疆卫视,http://www.dsmcloud.top:8888/udp/239.81.0.46:4056
兵团卫视,http://www.dsmcloud.top:8888/udp/239.81.0.213:4056
西藏卫视,http://www.dsmcloud.top:8888/udp/239.81.0.55:4056
云南卫视,http://www.dsmcloud.top:8888/udp/239.81.0.45:4056
四川卫视,http://www.dsmcloud.top:8888/udp/239.81.0.130:4056
四川卫视,http://www.dsmcloud.top:8888/udp/239.81.0.43:4056
贵州卫视,http://www.dsmcloud.top:8888/udp/239.81.0.95:4056
贵州卫视,http://www.dsmcloud.top:8888/udp/239.81.0.56:4056
海南卫视,http://www.dsmcloud.top:8888/udp/239.81.0.48:4056
三沙卫视,http://www.dsmcloud.top:8888/udp/239.81.0.242:4056
广东卫视,http://www.dsmcloud.top:8888/udp/239.81.0.104:4056
广东卫视,http://www.dsmcloud.top:8888/udp/239.81.0.36:4056
南方卫视,http://www.dsmcloud.top:8888/udp/239.81.0.32:4056
深圳卫视,http://www.dsmcloud.top:8888/udp/239.81.0.103:4056
深圳卫视,http://www.dsmcloud.top:8888/udp/239.81.0.57:4056
湖南卫视,http://www.dsmcloud.top:8888/udp/239.81.0.110:4056
湖南卫视,http://www.dsmcloud.top:8888/udp/239.81.0.40:4056
湖北卫视,http://www.dsmcloud.top:8888/udp/239.81.0.112:4056
湖北卫视,http://www.dsmcloud.top:8888/udp/239.81.0.41:4056
陕西卫视,http://www.dsmcloud.top:8888/udp/239.81.0.89:4056
山西卫视,http://www.dsmcloud.top:8888/udp/239.81.0.49:4056
河南卫视,http://www.dsmcloud.top:8888/udp/239.81.0.44:4056
河北卫视,http://www.dsmcloud.top:8888/udp/239.81.0.94:4056
河北卫视,http://www.dsmcloud.top:8888/udp/239.81.0.51:4056
江西卫视,http://www.dsmcloud.top:8888/udp/239.81.0.204:4056
江西卫视,http://www.dsmcloud.top:8888/udp/239.81.0.38:4056
东南卫视,http://www.dsmcloud.top:8888/udp/239.81.0.215:4056
东南卫视,http://www.dsmcloud.top:8888/udp/239.81.0.59:4056
厦门卫视,http://www.dsmcloud.top:8888/udp/239.81.0.212:4056
广西卫视,http://www.dsmcloud.top:8888/udp/239.81.0.107:4056
广西综艺,http://www.dsmcloud.top:8888/udp/239.81.0.214:4056
广西影视,http://www.dsmcloud.top:8888/udp/239.81.0.250:4056
广西新闻,http://www.dsmcloud.top:8888/udp/239.81.0.248:4056
广西公共,http://www.dsmcloud.top:8888/udp/239.81.0.249:4056
广西都市,http://www.dsmcloud.top:8888/udp/239.81.0.247:4056
广西卫视,http://www.dsmcloud.top:8888/udp/239.81.0.2:4056
广西综艺,http://www.dsmcloud.top:8888/udp/239.81.0.3:4056
广西都市,http://www.dsmcloud.top:8888/udp/239.81.0.4:4056
广西新闻,http://www.dsmcloud.top:8888/udp/239.81.0.5:4056
广西公共,http://www.dsmcloud.top:8888/udp/239.81.0.6:4056
广西影视,http://www.dsmcloud.top:8888/udp/239.81.0.7:4056
广西国际,http://www.dsmcloud.top:8888/udp/239.81.0.8:4056
广西乐思购,http://www.dsmcloud.top:8888/udp/239.81.0.9:4056
广西移动电视,http://www.dsmcloud.top:8888/udp/239.81.0.10:4056
广西科教,http://www.dsmcloud.top:8888/udp/239.81.0.11:4056
广西IPTV4,http://www.dsmcloud.top:8888/udp/239.81.0.251:4056
广西IPTV5,http://www.dsmcloud.top:8888/udp/239.81.0.205:4056
广西IPTV7,http://www.dsmcloud.top:8888/udp/239.81.0.253:4056
广西IPTV8,http://www.dsmcloud.top:8888/udp/239.81.0.208:4056
广西IPTV9,http://www.dsmcloud.top:8888/udp/239.81.0.209:4056
广西IPTV影院,http://www.dsmcloud.top:8888/udp/239.81.0.100:4056
广西IPTV12,http://www.dsmcloud.top:8888/udp/239.81.0.124:4056
广西IPTV13,http://www.dsmcloud.top:8888/udp/239.81.0.125:4056
IPTV足球,http://www.dsmcloud.top:8888/udp/239.81.0.97:4056
IPTV自然传奇,http://www.dsmcloud.top:8888/udp/239.81.0.18:4056
IPTV法治,http://www.dsmcloud.top:8888/udp/239.81.0.20:4056
IPTV相声小品,http://www.dsmcloud.top:8888/udp/239.81.0.17:4056
IPTV谍战剧场,http://www.dsmcloud.top:8888/udp/239.81.0.15:4056
IPTV3＋综艺,http://www.dsmcloud.top:8888/udp/239.81.0.66:4056
IPTV5＋体育,http://www.dsmcloud.top:8888/udp/239.81.0.12:4056
IPTV6＋电影,http://www.dsmcloud.top:8888/udp/239.81.0.65:4056
IPTV8＋电视剧,http://www.dsmcloud.top:8888/udp/239.81.0.67:4056
南宁影视,http://www.dsmcloud.top:8888/udp/239.81.0.128:4056
南宁新闻,http://www.dsmcloud.top:8888/udp/239.81.0.241:4056
南宁新闻,http://www.dsmcloud.top:8888/udp/239.81.0.126:4056
南宁公共,http://www.dsmcloud.top:8888/udp/239.81.0.129:4056
南宁都市,http://www.dsmcloud.top:8888/udp/239.81.0.127:4056
柳州新闻,http://www.dsmcloud.top:8888/udp/239.81.0.134:4056
北海新闻,http://www.dsmcloud.top:8888/udp/239.81.0.136:4056
玉林新闻,http://www.dsmcloud.top:8888/udp/239.81.0.138:4056
贺州新闻,http://www.dsmcloud.top:8888/udp/239.81.0.137:4056
桂林新闻,http://www.dsmcloud.top:8888/udp/239.81.0.135:4056
爱上4K,http://www.dsmcloud.top:8888/udp/239.81.0.123:4056
经典电影,http://www.dsmcloud.top:8888/udp/239.81.0.84:4056
热播剧场,http://www.dsmcloud.top:8888/udp/239.81.0.85:4056
都市剧场,http://www.dsmcloud.top:8888/udp/239.81.0.81:4056
生活时尚,http://www.dsmcloud.top:8888/udp/239.81.0.75:4056
魅力时尚,http://www.dsmcloud.top:8888/udp/239.81.0.83:4056
七彩戏剧,http://www.dsmcloud.top:8888/udp/239.81.0.70:4056
法治天地,http://www.dsmcloud.top:8888/udp/239.81.0.79:4056
金色频道,http://www.dsmcloud.top:8888/udp/239.81.0.80:4056
嘉佳卡通,http://www.dsmcloud.top:8888/udp/239.81.0.64:4056
卡酷动画,http://www.dsmcloud.top:8888/udp/239.81.0.62:4056
金鹰卡通,http://www.dsmcloud.top:8888/udp/239.81.0.61:4056
新动漫,http://www.dsmcloud.top:8888/udp/239.81.0.235:4056
少儿动画,http://www.dsmcloud.top:8888/udp/239.81.0.82:4056
动漫秀场,http://www.dsmcloud.top:8888/udp/239.81.0.68:4056
全纪实,http://www.dsmcloud.top:8888/udp/239.81.0.78:4056
求索,http://www.dsmcloud.top:8888/udp/239.81.0.202:4056
先锋乒羽,http://www.dsmcloud.top:8888/udp/239.81.0.236:4056
极速汽车,http://www.dsmcloud.top:8888/udp/239.81.0.73:4056
网络棋牌,http://www.dsmcloud.top:8888/udp/239.81.0.237:4056
游戏风云,http://www.dsmcloud.top:8888/udp/239.81.0.72:4056
